EO_total_beta	EM_total_beta	MO_total_beta	EO_direct_beta	MO_direct_beta	EO_total_se	EM_total_se	MO_total_se	EO_direct_se	MO_direct_se	indirect_b_difference	indirect_se_difference_PoE	indirect_b_product_v1	indirect_se_product_v1_PoE	indirect_se_product_v1_delta	indirect_b_product_v2	indirect_se_product_v2_PoE	indirect_se_product_v2_delta	param_snps_m	param_beta_em	param_beta_mo
-0.39920110706820383	0.030382010976390546	0.08167434962359123	-0.4004360768157157	0.08283889789009928	0.011686118811777786	0.01145345670596732	0.017557551714639467	0.011392556752998384	0.018022677601425178	0.0012349697475118604	0.016320408152165674	0.0024814309867535076	0.02096304588383346	0.0010768588729081407	0.002516812304969092	0.021354123218722435	0.0010954603524800572	38	0.018289449	0.049926662
-0.3963056177287626	0.0313092991435491	0.05283026793162887	-0.3961263552497676	0.0549503500998258	0.010123632185483945	0.013165999389572726	0.013772735739174239	0.010139664403068415	0.015575792509821206	-1.7926247899502368e-4	0.014328318911645538	0.0016540786625052174	0.019053393127402708	8.183852334489827e-4	0.0017204569493181993	0.020394824153084325	8.724890647435834e-4	38	0.018289449	0.049926662
-0.39669446216829674	0.022534181977872814	0.06957401373177356	-0.3959926288199738	0.07618748006308883	0.011278495700835448	0.012755909725919657	0.013409493921069026	0.010892685225402939	0.016234281480526185	-7.018333483229111e-4	0.015679765836691412	0.0015677934863628075	0.018507505508711834	9.375117955812338e-4	0.0017168225401772005	0.020646189191343936	0.0010384137105033692	38	0.018289449	0.049926662
-0.3942293624844283	-4.768956495792104e-4	0.06425298816866591	-0.39009102115979394	0.08191689481509867	0.012263329915718844	0.013806681554063095	0.015371101168758164	0.012279105016441675	0.017663714981557836	-0.004138341324634365	0.01735412575229786	-3.0641970530101245e-5	0.020661442511971537	8.871508321734386e-4	-3.906581076435833e-5	0.02241943983432719	0.0011310318504285533	38	0.018289449	0.049926662
-0.39183118347647466	0.03979508798682377	0.04655933714113171	-0.39081550031865947	0.04190884351751599	0.012154057660478952	0.013415777921748393	0.015533370676298	0.01178221155292337	0.018378923874255645	-0.0010156831578151948	0.016927540479706082	0.0018528329181395282	0.020524831346760104	8.787912205425192e-4	0.0016677661152055777	0.022754514717333696	9.225216314089052e-4	38	0.018289449	0.049926662
-0.40194138826437265	0.02759271608345596	0.045995122066751715	-0.4020507190127876	0.06256252307670529	0.010113319520624104	0.014340605797064176	0.015428187498715214	0.010141857286795487	0.016072955486308563	1.0933074841495971e-4	0.014322587090046381	0.0012691303444117802	0.02106375902165383	7.850443706880941e-4	0.0017262699367201907	0.021540493789410847	0.001000814236667516	38	0.018289449	0.049926662
-0.4011892884733973	0.05572828605480231	0.037146195558258766	-0.40192862562301274	0.046792710432289976	0.011691971548762512	0.012274485234371215	0.009973385925025977	0.010618018728880354	0.016477854801551794	7.393371496154377e-4	0.01579381272599894	0.0020700938119182716	0.01581554344871852	7.188908848446028e-4	0.002607677552250188	0.020547084626044165	0.0010831104545881247	38	0.018289449	0.049926662
-0.3973751262513767	0.026085279114324827	0.03064175551541245	-0.39488123735524067	0.03782535348033046	0.01137473560862506	0.013494228405222202	0.016627158015823176	0.011506252342145204	0.018510007969477642	-0.002493888896136054	0.016179569003136177	7.99298745172436e-4	0.021413934340411587	5.992394608461253e-4	9.86684903132418e-4	0.022906649586581437	7.026135865302863e-4	38	0.018289449	0.049926662
-0.3709467889916726	0.02663084312475864	0.06270858920316884	-0.3702136909104794	0.06347013737842913	0.01058847784985463	0.01233508508224593	0.016780214172724944	0.010905015036027275	0.017262128854654203	-7.330980811932064e-4	0.015199842634476289	0.0016699826016445226	0.020826183319772377	8.933199774168973e-4	0.0016902632716318258	0.021216394994930957	9.078965162043756e-4	38	0.018289449	0.049926662
-0.38686715062935667	0.025729485605319843	0.04576522772809481	-0.384902609228992	0.04558757264271653	0.009313471118830617	0.012280085308400444	0.013384492338725405	0.009718046030181624	0.014811215957434528	-0.001964541400364672	0.013460355230305806	0.0011775157680542	0.018164391824308117	6.591205600149721e-4	0.0011729447940922477	0.019239870408070726	6.772173802442143e-4	38	0.018289449	0.049926662
