EO_total_beta	EM_total_beta	MO_total_beta	EO_direct_beta	MO_direct_beta	EO_total_se	EM_total_se	MO_total_se	EO_direct_se	MO_direct_se	indirect_b_difference	indirect_se_difference_PoE	indirect_b_product_v1	indirect_se_product_v1_PoE	indirect_se_product_v1_delta	indirect_b_product_v2	indirect_se_product_v2_PoE	indirect_se_product_v2_delta	param_snps_m	param_beta_em	param_beta_mo
-0.38920106937553356	0.0873471163258182	0.11827763833071052	-0.39276600348792373	0.11752470337516491	0.009918156088151012	0.012628042379348357	0.008884021296436844	0.010344723623320505	0.009389489963165385	0.0035649341123901723	0.014331194194197924	0.010331210634015625	0.015439989920014894	0.0016831672489073665	0.010265443936867808	0.015736263092074994	0.0016956447166786607	116	0.08654179	0.114620782
-0.39895538550862064	0.08843276198575029	0.10895745444045299	-0.4029147899095505	0.11104711670362521	0.009839724339631314	0.014184829935406155	0.01069474741011738	0.011075514730997054	0.010410981870825158	0.003959404400929845	0.014815100459884356	0.00963540863510581	0.017764769136203458	0.0018119537718052435	0.009820203240655523	0.01759539552869002	0.0018245116644093249	116	0.08654179	0.114620782
-0.39808647021303994	0.08619689345875693	0.12385150692574767	-0.405969563810558	0.12517451411370856	0.010449797027610676	0.013667778127892499	0.009093802779892394	0.009944887686148362	0.0094464923583664	0.007883093597518043	0.014425638599672675	0.010675615147185168	0.016416619869902428	0.0018654542553708242	0.010789654256811002	0.01661458325778806	0.0018947427027377014	116	0.08654179	0.114620782
-0.40337125013641134	0.07408438235500292	0.11714105699813171	-0.40807191747697197	0.11573263917327059	0.010710128403809107	0.011926707739733535	0.008908876130541341	0.010328361633805884	0.009424877576484003	0.004700667340560627	0.014878908040066379	0.00867832285611878	0.014886719968426524	0.0015451600968326297	0.008573981091466168	0.015201140576967597	0.0015468638521557887	116	0.08654179	0.114620782
-0.3842988273609694	0.11222324432406938	0.12926135059202812	-0.3945211739293631	0.13385749990594017	0.011483480514542118	0.012749521674031624	0.00897762411507186	0.010664553908612222	0.010117702418805176	0.010222346568393714	0.01567172724359267	0.014506128129148362	0.015593204855581227	0.0019315857836796134	0.015021922916553418	0.016276308093425187	0.0020498233804784344	116	0.08654179	0.114620782
-0.3908423056582912	0.09434243008659667	0.11877186660899507	-0.3983338723611339	0.12414539659039571	0.010830254614333078	0.013222382917823901	0.010063365237077116	0.010845534909440917	0.010218444814612567	0.007491566702842678	0.015327101568241288	0.011205226521813702	0.01661633924546479	0.0018351209445523606	0.011712178398402223	0.01671071585704346	0.0019036478276360735	116	0.08654179	0.114620782
-0.38226886969822393	0.09669505353500903	0.11625856595872223	-0.3890995695121602	0.12015946063507994	0.011732228408339894	0.01147005410555923	0.009257639486377974	0.011320861772804761	0.01028229644277842	0.006830699813936247	0.016303591466434928	0.011241628259282025	0.014739946744958097	0.0016060904945176533	0.011618825478846864	0.015404147536349744	0.0016994295039346476	116	0.08654179	0.114620782
-0.40685693662260386	0.0757686457619181	0.10814772508219782	-0.41103791218658614	0.10984538985597941	0.009973788357658251	0.013548317366257008	0.011509254530112952	0.011311252285852497	0.010737032173797336	0.004180975563982281	0.01508048018060309	0.008194206671710351	0.017776946962168357	0.0017050875737489018	0.008322836432577495	0.017287011406196862	0.0016960634020173713	116	0.08654179	0.114620782
-0.41568298515749186	0.07049551872657533	0.1226065788643732	-0.4192727591384808	0.12017571676680916	0.010471562116276376	0.013169990589900428	0.009619353843112032	0.010838177723471377	0.009830790232483599	0.0035897739809889195	0.015070491349673566	0.008643214376334757	0.016308912302696953	0.0017513404629131897	0.00847184949181421	0.016434509080990548	0.0017277923990453106	116	0.08654179	0.114620782
-0.3979087787948408	0.07737288969214569	0.1071390639689469	-0.4011303817851082	0.106526753493858	0.010562504494487744	0.01326734406372102	0.009052986018785073	0.010418069301536144	0.009248483971640442	0.003221602990267358	0.014835857547431613	0.00828965897818907	0.016061723891334683	0.0015846641971516593	0.00824228274734267	0.016172720064319534	0.0015841562308608196	116	0.08654179	0.114620782
