EO_total	EM_total	MO_total	EO_direct	MO_direct
-0.40792045472572847	-0.23810892550206517	0.035641777429465955	-0.36972491914214517	0.08844478715175019
-0.38626323662066503	-0.2473334661292206	0.0997194591398001	-0.3552761211058235	0.07969166093495114
-0.3881619146474053	-0.23037591652301445	0.08954674461779592	-0.3502428396405339	0.0853507128125669
-0.3730409895626222	-0.21990504435328206	-0.01092467483909938	-0.3435568149679151	0.07617102103764523
-0.40620960681331475	-0.24359825966879337	-0.11381418646291569	-0.3706324957733943	0.08652581329486939
-0.39771070263635455	-0.25215160496436895	0.06568777106001054	-0.36674448030380813	0.07599141995813763
-0.3870228350329498	-0.23948152011282595	-0.0338364034495699	-0.35659787763651574	0.0796237649306495
-0.3851296323774791	-0.24277023445604515	0.1609436987899617	-0.3495163474431818	0.09253830189863517
-0.41175731543822675	-0.24442389398095407	0.17544343274998603	-0.3788791832761426	0.08118352468704423
-0.38559227891100184	-0.22321797092738146	-0.04215378149948658	-0.3583742926935889	0.08144165026176549
-0.37989544110459256	-0.2298715189049809	-0.016247498726452887	-0.3464436727315602	0.08896189628651333
-0.38133732830833306	-0.23043633675402456	-0.05788980392457024	-0.3485987791606172	0.08358716416153265
-0.38632126097782665	-0.2279723599663712	0.08317994027377465	-0.35126141997674465	0.08222311590721673
-0.3755383471691463	-0.22370139482408544	0.15089178474611212	-0.3479776847426855	0.07749886497723182
-0.38885943306790105	-0.2114311751235905	0.12123126713502282	-0.3585038084409012	0.08980913269783145
-0.40484040221532003	-0.23074047548511084	0.08040840932243701	-0.37538966593494855	0.07856500097280236
-0.3690549850356409	-0.2336396507394351	0.2510455115853509	-0.34386494262639616	0.08071533588723707
-0.3993178686588765	-0.23831818967417054	0.2993181605232469	-0.3712914289560287	0.07808821770180725
-0.37972183010650257	-0.2211299599368008	-0.11644791507133039	-0.34731640220592735	0.08974060057805948
-0.39133471006499393	-0.23571030300790985	0.12212069481044745	-0.35923303309511495	0.08756433455269098
-0.38625526122774045	-0.2307471622788609	0.0990607785457631	-0.3532710529851672	0.09404485971370148
-0.387740359952024	-0.21547383321632335	0.06098794514949675	-0.35544963432219573	0.09468836349938334
-0.39434710842940257	-0.22544735175869987	0.012716796013939427	-0.3648848496188741	0.07881033617089368
-0.3981863727358712	-0.25731561060784386	0.1800221738165752	-0.36173529557810263	0.09627001010427125
-0.38018811887568116	-0.22662657959339644	0.016749506054710095	-0.35086035261872617	0.07848981989776208
-0.3978693170620142	-0.2521534559714418	0.08819119324596698	-0.36979910272231126	0.07368363106797089
-0.40734082465512184	-0.2533895334445032	0.03968199393155033	-0.36632141975431565	0.09093368784309645
-0.41661863722888137	-0.21507496517008132	0.24964184932064937	-0.3862711967004117	0.08956186926789293
-0.4061602515916956	-0.23514473586959317	0.14189458762906254	-0.37460036225828314	0.07778606859096596
-0.3910279756019319	-0.23432979947155191	0.08593019679454059	-0.36163566881103626	0.07846280107471774
-0.37988117637164603	-0.2280080051178273	0.24733593414252017	-0.34777620454472274	0.08309373873460946
-0.3970410537666249	-0.23903985587902987	0.03846690264348698	-0.3609662305863857	0.08200040590463015
-0.3845821669832964	-0.22643626744862758	0.16880594419742875	-0.3556394458427211	0.08027700106267498
-0.3879977809908256	-0.2264930120350003	0.035244154687203974	-0.35959513207817456	0.07559724193396603
-0.3933843900441717	-0.23187212820322545	0.3006347377928122	-0.36465647032752085	0.07443886405187103
-0.4038753760043569	-0.2599222690880591	0.40448294940087814	-0.36893437213044583	0.07829971778992746
-0.38918855304154226	-0.23107605234989506	0.11800863728983897	-0.3639591392187533	0.061080629516883506
-0.38205361081132333	-0.255591155428633	-0.07996707361530742	-0.349690149604198	0.09098542356254975
-0.39122033426397057	-0.24119196151434952	0.014263100250094553	-0.3586609288379406	0.08670167259831005
-0.4013852370116559	-0.21762904762531746	0.012777530090457132	-0.3674297416786961	0.08615847774165926
-0.4001133061628621	-0.24210526844015853	0.21325654979347813	-0.3662977396528774	0.08355639875904378
-0.3924771166062523	-0.23898035806191056	0.23186530031666827	-0.3567366188527495	0.07976399330967726
-0.40272102515466	-0.24758038598858106	0.35896848533015285	-0.3710413694433441	0.08572159580772461
-0.395956375113912	-0.23540832870197773	0.20861872617991445	-0.36326379158537825	0.08196106599837508
-0.40057387415153173	-0.21598481036927442	0.01407307425285384	-0.36863283399217206	0.08610725901122639
-0.3808754671813639	-0.20970511154519542	-0.05170188097415333	-0.3513654443204205	0.08733393252579041
-0.40279689218595627	-0.21812938908585036	0.13729870014838208	-0.37299276748049165	0.08092361993594432
-0.395495488016064	-0.21485382410161538	0.13574637590542143	-0.3676248742913868	0.08808542451594291
-0.40748018890512766	-0.24695898875449168	0.17138662610138597	-0.3723902953268023	0.08192252138255882
-0.40508052546646217	-0.22269508226385143	-0.03013392449573972	-0.37248645311369355	0.08264937871471922
-0.40858251551819563	-0.22330225749363145	0.07884018879591732	-0.37658549430297256	0.08632969795766034
-0.3836218140154338	-0.23700037881536276	-0.09431539908474418	-0.3537599689370764	0.08376443620995287
-0.4013743111938609	-0.2175411817020801	0.1736691518644519	-0.37215256318544876	0.08152711625200836
-0.3789728234098396	-0.24541175852830474	-0.14187247965498306	-0.34879189095343544	0.07400935969022358
-0.3902154719572167	-0.25351467380096226	0.18962805793258025	-0.357825541555418	0.07438772556770337
-0.39556026921047216	-0.23952311050487682	0.17086640102229833	-0.3655411711945924	0.08121620628712432
-0.40386589843084236	-0.23700172887793872	-0.03476469790294181	-0.3699358041131092	0.08866111891780618
-0.38293393077367854	-0.22975904444427464	-0.18648082524588022	-0.3569870759248847	0.07434128764063411
-0.39339463141825426	-0.23180623326771205	0.11855116807758331	-0.36637244232186705	0.07622002347662857
-0.4020166061196587	-0.2295326539709967	-0.0661998473344382	-0.3734083137178639	0.06744518799008584
-0.4053896008690447	-0.2548329833960238	0.20437575576864805	-0.37846965157041923	0.07519037973318779
-0.3868266093501541	-0.23623741753264407	0.11000223156231513	-0.3537001727434557	0.08132960491047979
-0.3927708144387292	-0.23282662530333562	0.1630513834733233	-0.35975776555871714	0.08183514551159059
-0.3836460369376819	-0.23318678036911758	0.059623562493888026	-0.35216959757589367	0.08745372480266103
-0.3897528280755724	-0.24082268850037045	0.11978571082128583	-0.35787211062720686	0.0766134606486235
-0.390739258572582	-0.22803897082583605	7.341785963687039e-4	-0.36268365779149986	0.07831370798288877
-0.40575777690601345	-0.2175393693753345	0.09091921254490301	-0.37839587009168324	0.08073210720847067
-0.40545300959332814	-0.226654803473116	0.20122827054064746	-0.37903383312543326	0.070896185700743
-0.3885500237440974	-0.22271657221067412	0.08813085830559202	-0.35416734722345095	0.09168771592848254
-0.39760355943980763	-0.23915585601540987	0.3098802193439507	-0.36768357609071106	0.07436453794581235
-0.3912084370610966	-0.23683147934501664	-0.0406342597670481	-0.3573125697269501	0.08763729515418918
-0.38716913874357334	-0.2513148441001804	0.0459946479159093	-0.3529689027157195	0.08476508564321
-0.4221686281248587	-0.2487327108851706	0.1099914333240898	-0.3911752675596395	0.06968099876421369
-0.3854433825710618	-0.20889899580605267	-0.023144330302035127	-0.35368836534809567	0.0862183714409879
-0.4314942131399614	-0.23689979157831711	0.09156852392830528	-0.3931942673491804	0.0964989339542775
-0.3865974517845013	-0.2500889741424922	-0.024052584841568386	-0.35214423988463617	0.08259796689013382
-0.3987438884506335	-0.24190536397640405	0.4095434888623432	-0.36844463049852405	0.08769847883127063
-0.3979042000927963	-0.2340061752702237	0.1142400977956508	-0.36808084052916706	0.07142945421138618
-0.40223089202378454	-0.2114185109689208	0.22291698437735585	-0.37053568424442107	0.09019919670911294
-0.40277496830363263	-0.2542662518961961	0.14885429074019413	-0.36733117621437344	0.08567708215677448
-0.4093784999906988	-0.2434818342771561	0.23101616382798326	-0.37480111124063764	0.08633828329381421
-0.39779482169913566	-0.21092320575988036	-0.04497667268209102	-0.3725977054192539	0.07901641597460841
-0.38835099194356426	-0.22809553172560706	-0.08283866292238666	-0.3568355980318715	0.09554772448517934
-0.4048395144716254	-0.2264430988828482	-0.09487724230077323	-0.3758109550385617	0.07101670967605242
-0.40604172187350324	-0.23838838037772841	0.11686034418350263	-0.37723058363799883	0.07696203216428367
-0.40752950927939796	-0.2541163498848475	0.07099573469276844	-0.37606079829505185	0.08023624729473629
-0.4027878885414092	-0.22332566075379545	0.07830841889773052	-0.3711838268612157	0.08129058750359346
-0.4196039028143845	-0.24483042563920676	0.06645468911331812	-0.38599277934460774	0.08536015949910013
-0.3784589791186226	-0.24486081227154397	0.006644348219728588	-0.34980716045065985	0.07976850860759391
-0.40620282332440527	-0.24568489855074616	0.29066916782241015	-0.3698424560701434	0.08402713116790045
-0.3786121441323046	-0.2130055263851991	0.21283084469844407	-0.3540205226595749	0.07868711655543155
-0.41056623748743803	-0.2428528868181045	0.12234740695393621	-0.3777638883609907	0.08498404690054931
-0.4026110425795486	-0.2603868660017011	0.22553864905647128	-0.3682997212539729	0.0960222299508673
-0.41803810899021837	-0.2429373798845477	-0.035812765373814344	-0.38229445264235545	0.08535040268938754
-0.3894170402050898	-0.22883536526547066	-0.008815359403962946	-0.35532251637145074	0.07900687203902172
-0.3963537822207015	-0.25867951382132515	0.012678923887701879	-0.36256376136580487	0.08947210105316807
-0.3986156854666611	-0.23787930695614132	0.16398741808389233	-0.3660776588126387	0.08173142301475254
-0.4096541129686543	-0.2488038992542386	0.10899552967381741	-0.37238873631763986	0.09749049059466297
-0.40478554892064117	-0.22408241929478445	0.191387691828286	-0.3747706331215174	0.07949380880643907
-0.3908853654455122	-0.22824259125210716	0.09437265313576637	-0.3592434547721243	0.08813071516326114
-0.38645459549532946	-0.24596219775440006	0.09621372110153639	-0.3518766385834103	0.077550157946719
-0.4103999761516326	-0.21528032997906463	0.09716829107006285	-0.37524748067876285	0.08772903687345768
-0.3957368006351368	-0.2592187666361591	0.1608932139073059	-0.36710359532226516	0.06982597926616076
-0.38866572853285447	-0.23919074204623128	0.001309064347389421	-0.3529880254850408	0.09458761421224555
-0.3894585240124718	-0.23931611477627507	-0.06411261834796737	-0.3630197275596153	0.06656158796774798
-0.405659410078196	-0.2310236208349918	0.303980396443275	-0.3764974358044356	0.07468474932486333
-0.4104475189456229	-0.26211750149085483	0.07171873385073743	-0.3771699793851869	0.08236269736739277
-0.38524930819214276	-0.21426777860299048	-0.0588437183727139	-0.35165738888385784	0.09432367737029594
-0.38774910086522046	-0.22413329888669226	0.1652935754372851	-0.35817672271562845	0.08007120272469165
-0.3792102020862731	-0.2382473510320545	-0.17118658548976964	-0.34689398933941135	0.08124673783753877
-0.4051920021684951	-0.2343925744328786	0.1141172755728458	-0.3748007697681392	0.0906586296705797
-0.36361724237505716	-0.2279929262231243	0.2288911640341235	-0.33607872233619535	0.07825083968783435
-0.4160729689499284	-0.24000917834032484	-0.039467949974258947	-0.3805318263342542	0.07867512207367444
-0.4006878205915028	-0.22277168844074532	0.10222986161989649	-0.36805201740451937	0.08111913685690014
-0.3955649301644231	-0.22594699992070158	0.22607458687296345	-0.3619486897833721	0.08831678854642984
-0.3811785896245595	-0.23098552192987482	0.11488717884590476	-0.3482886749336481	0.09849742120411978
-0.39973102993460274	-0.23246628578573728	0.12342643735946508	-0.368895021149456	0.0820860893209743
-0.3953698661841798	-0.24684013774689428	0.02935068683320106	-0.36129186814535197	0.08718875339195963
-0.40428017631527213	-0.2543037537926444	-0.08705892174287769	-0.3708904898533996	0.0805687661829085
-0.4103025145699857	-0.2472650194460138	-0.045450436943666385	-0.3759361943388249	0.08346700167586317
-0.3884959146813535	-0.23068175674222138	0.08419419817976787	-0.35719655591558386	0.07585914660961862
-0.3908220833175229	-0.24540003220354317	0.0107877932399955	-0.3559470275133108	0.09140328727902762
-0.3966966403109565	-0.22191355824606165	0.05483152883169798	-0.36719904583913043	0.0742660071630817
-0.3919931312528912	-0.23906606561084887	0.04738887632242748	-0.3716349187787838	0.0588942340704366
-0.40790064990923375	-0.22916636488360995	0.09981972954099504	-0.37303026302507103	0.09043364612389063
-0.41368215190852187	-0.24633697842632057	0.29740347890699065	-0.37922592860474463	0.07246905640014269
-0.391292675587805	-0.23144358494069894	0.21178690319190943	-0.35874740003474587	0.07684063604252757
-0.3972376844203226	-0.23237892688855322	0.14190221170195225	-0.36418340015671274	0.0859774604294097
-0.3889607948741038	-0.23108398083900944	0.05482039661550796	-0.35948588977020046	0.08816588207571287
-0.39093238573160916	-0.26203308188308977	-0.008761159119114202	-0.3568981529994156	0.0735709459758626
-0.39916400886384545	-0.2472660976878913	0.020613612184111302	-0.3679239228023296	0.07470183213696265
-0.39278791243203826	-0.2398993261771721	0.1536449587711796	-0.3626752922691039	0.07775627190210634
-0.3960125399273336	-0.24410642662490517	-0.021124800800092037	-0.3598981993222873	0.08210529263483178
-0.3921999447573242	-0.2387238510054877	-0.0954189817594585	-0.36035918957032664	0.09648115990097174
-0.3707928891595753	-0.2287409450198262	0.09988622625740065	-0.33658127254835796	0.0887444803464303
-0.3828726805661574	-0.24751738159738984	0.24018925726380988	-0.3486178183371319	0.0915845496238916
-0.3767017766588672	-0.2229828936242608	0.056952381784969364	-0.34792012870030004	0.08762416148564077
-0.40288229229949063	-0.24561855032519922	-0.06939306767399417	-0.3752496735508391	0.0693712776274338
-0.40288234470956646	-0.23738678919009032	0.24483527318883147	-0.36900032178163794	0.08985311081368519
-0.40308266970391726	-0.22230011522693352	-0.02361534987307584	-0.374155253912112	0.08917243891032017
-0.38986585700270004	-0.2311146731225188	0.10319976493545083	-0.3545089902938025	0.08924982967483765
-0.4127401336749734	-0.24706207664039356	0.023993027123038666	-0.37495339442335734	0.09472371234481043
-0.41734691036013677	-0.24436163693509938	0.2240054374496262	-0.3839854528605794	0.08997273838216334
-0.39075628531791917	-0.24812921522879652	0.17649413759015645	-0.35609015181238907	0.0716165808594313
-0.3903070444293785	-0.24156432354034885	0.12162594209737207	-0.3571809530383953	0.084205300370805
-0.3820840766111709	-0.22008539495424417	0.11628909112990672	-0.35285669907431394	0.08172034058305229
-0.3863401873212282	-0.23856305237852632	-0.014542554925258402	-0.3524310518376653	0.09207716353929764
-0.4243128189313279	-0.23858967074853665	-0.050312699494086746	-0.3898512094441371	0.08152723989647503
-0.39496070496303154	-0.2523583063751512	0.2779688602409214	-0.3670763589530982	0.0676742297600468
-0.3974523962177579	-0.22322543959016838	-0.027092603532556523	-0.36651624590192716	0.07622936865969206
-0.38287488715436446	-0.2201602482986975	-0.010771075339510388	-0.35491331909826956	0.07703286323960333
-0.3850971854809495	-0.24267765516474565	0.1435387725969699	-0.3590132554184713	0.06541200915566858
-0.3906632412241238	-0.2402971735982123	0.23638597794479982	-0.36111224469927133	0.0898630349009559
-0.404094186270267	-0.2341924344293147	-0.02991809053707326	-0.371315198090876	0.07954085296761765
-0.3775695854169148	-0.23062746836083123	0.18053362596441525	-0.3471027744678488	0.08073175881431172
-0.37430892554213474	-0.2256627593845292	0.1091655591051408	-0.34312152575959953	0.0909158480692172
-0.38278685353479613	-0.243516149201511	0.1006551502753189	-0.3527964396352064	0.0840246864652163
-0.38721033204891175	-0.2387432912018259	0.035404713715241676	-0.360979630577747	0.07519203096643186
-0.3856462626399581	-0.22336237010208668	0.27009565882351333	-0.3562015091713189	0.0769851208771877
-0.40312587339498157	-0.25841485422225047	0.07916103617382902	-0.3737017807328291	0.088058138548951
-0.38911297238879466	-0.25741501111766646	0.07075374816838988	-0.36201621152112445	0.07256393624359644
-0.3869330568513287	-0.22972084754812472	0.13270565518098784	-0.3571729410310703	0.0828540124523555
-0.3946129008404971	-0.22571464276261144	0.0809567168106526	-0.3633850593863908	0.07664672345088888
-0.38909440768716314	-0.2594825549094898	-0.2751753006340127	-0.35083054629823607	0.09025116363082261
-0.397079341432273	-0.2637786062609194	-0.03424000312266008	-0.3671410367891281	0.06895330790800584
-0.38856104403732034	-0.23975807349490869	-0.023462604188891466	-0.3580573709502588	0.08336149173015803
-0.3983118669945483	-0.23372009203221006	-0.04103690004610936	-0.3678132431315976	0.0804845755744899
-0.3882463889137357	-0.22108577681390346	0.04640066498303829	-0.3547103295993116	0.08282717006493528
-0.40978977684730306	-0.23177565722148283	0.1287824878961473	-0.37745378031464777	0.0780315437777322
-0.3994331458689517	-0.2401419687236736	0.05240180064979805	-0.3694001424858741	0.08636256745968698
-0.4023446830897166	-0.2539344336698669	0.13914370548142402	-0.36824057021812273	0.08890178492483891
-0.3831726608303679	-0.24941254053439738	0.20939855684821468	-0.3432550748286235	0.09320403693919584
-0.3838179053553368	-0.2357646961514588	-0.009141471068488165	-0.3553368158660412	0.08349292527398858
-0.38294120484310734	-0.2511422929912147	0.03669092683540855	-0.35219082348371766	0.07923957297386718
-0.37374441892941573	-0.2366392848116329	0.06836973072162915	-0.33849414231596536	0.09063549628537912
-0.3978534160653346	-0.2635609802185455	-0.03538492335613448	-0.3656029993984605	0.07868483166104424
-0.3892033777503353	-0.21026347236006127	-0.11110360853000846	-0.3574261762876361	0.08174200120381625
-0.4048496769764328	-0.2025576601408784	-0.24996089460639834	-0.3719065462833226	0.0765230402540102
-0.4181035613197181	-0.21678402943726746	0.10086242073380972	-0.38354429882359486	0.08390401722896311
-0.3901026478672622	-0.2328995312615044	0.01450277302887511	-0.3586906670807124	0.07799935267492739
-0.39595961617811815	-0.23152694921494402	0.04946128935960712	-0.36534462888225583	0.06866866690104019
-0.3982232002846438	-0.23782352820029137	0.14757756586875626	-0.3683228151626847	0.0732655082086121
-0.40156751362500775	-0.2386442774861569	0.3301328269782808	-0.36952975495555795	0.07534219122686543
-0.39634335516339725	-0.23937933438951498	0.03885485238977062	-0.36309708745768593	0.08409226586361827
-0.39162591243061473	-0.23824513858053045	-0.24932253813749386	-0.36027351345249625	0.0879826175841655
-0.40201881065976064	-0.25469471673140215	-0.1781669687551544	-0.36845024209214466	0.0833333958908537
-0.3957958295657186	-0.21336305852708448	0.004886464613815335	-0.36328944277210057	0.09313356194449784
-0.4039198261633198	-0.2458783142135649	0.1281271979310959	-0.37319106332637214	0.07697017704148214
-0.38160177854100646	-0.2572211723563235	0.052145274268004034	-0.34493932470016403	0.09016052060773014
-0.38832314258410694	-0.26213669054107436	-0.009142096504695888	-0.35354015743417366	0.08391393544292847
-0.3926055296419438	-0.23690345500892732	-0.07938297487154655	-0.3570321457553957	0.08440844528962019
-0.4009240237155765	-0.23879120844749005	0.030534345763699712	-0.368364631636413	0.08181293848639432
-0.4102195783693789	-0.2304034802675915	0.04966950213043186	-0.37372991626608104	0.08835660454944531
-0.38761038303526657	-0.22163952684413407	0.05369932129524857	-0.3551692730675402	0.0933776445441493
-0.38174385552545836	-0.23456237596773705	0.11806791477903489	-0.3522955065986813	0.08215613333696838
-0.4002155256125243	-0.2488712361999071	0.1415197065337964	-0.36424633181584626	0.08282091441798471
-0.3737849542596072	-0.22969327484672666	0.11737440632190314	-0.3452593433625664	0.07689658484450523
-0.38967297215083513	-0.24316837450679504	0.03599772517193683	-0.3611613574964528	0.07674219195136887
-0.39960311510530494	-0.24480346075765008	0.021996705709448703	-0.3656342336106978	0.08052579583839112
-0.38222225830565104	-0.24576314830430548	0.06223665199154894	-0.34905752155893743	0.0781448561950181
-0.4031506636072103	-0.24300110330055735	0.061427902211452286	-0.3732743316866932	0.06486528605874894
-0.4110287715711753	-0.25014661185813275	-0.0020961900710873894	-0.37809749404485193	0.08356308191114206
-0.39194198415403114	-0.2419855359339127	0.11642193994055881	-0.35976283084465677	0.08286405423231631
-0.39611367350940785	-0.25488975421724125	0.09266502782820468	-0.36013594186333386	0.10516344827476547
-0.3809539779589541	-0.24393880936688297	0.22899203275228203	-0.3458811366888909	0.08143285364328494
-0.38109275645278773	-0.2351300097397872	0.08849288535730564	-0.3489045927122239	0.08401631868612706
-0.3950136352704682	-0.2400823847737901	0.22210771109353164	-0.36247339540652956	0.09328794054482346
-0.39190043858351137	-0.232820274374658	-0.10111114731970658	-0.3609738128439371	0.07275900169214355
-0.38386903343239975	-0.2525887851743608	0.031559380016286845	-0.35079390310537234	0.08606000571658262
-0.40104890306771673	-0.22885200495256794	0.06818061890554178	-0.36817320695851874	0.08381705711467201
-0.39645828206717587	-0.21916521344654838	0.1760292835023547	-0.3666153933608671	0.08069107543176407
-0.40105552578427406	-0.24386658361124539	0.25722813326081134	-0.36913632733543855	0.08176430140313028
-0.41718037992931	-0.22261673479581073	0.03268985910767632	-0.3856365912217711	0.08320188223544901
-0.3963888314884669	-0.2175852417725611	0.018025025594361622	-0.3674369756842247	0.07942038669613355
-0.38437612036006347	-0.23079846759770378	0.19265874479625894	-0.35667174954738123	0.07775368537183519
-0.3964601554287961	-0.24126254360692365	0.2303817733010515	-0.36090133041408223	0.09007695800330451
-0.40038208173687906	-0.25183831881280183	0.1856978762347043	-0.36820487817143327	0.07935820305737401
-0.40204074068363427	-0.21980373704423123	0.11699727755825497	-0.36650382643051266	0.09129278060809728
-0.39841470097491005	-0.24279669510355809	0.2272893156629881	-0.36271463473465787	0.08885432125885748
-0.3881106531101426	-0.23965870097001568	-0.09469984768292472	-0.3574773799405438	0.08419071116636964
-0.3834631079146566	-0.2348213059015785	0.09652010370091126	-0.34968214386997915	0.0817853969595769
-0.4090356926771157	-0.23535126819313057	0.14431127580188197	-0.37471898471077364	0.08370850584234359
-0.39411263034395694	-0.21699931376267845	0.12583043319187584	-0.36354205296118997	0.08384098206390043
-0.383738486814218	-0.23168932220049648	0.14338819060101599	-0.35236080750477955	0.08747960789330005
-0.39231819044615446	-0.22130998637765656	0.013805492821953024	-0.3614212251345247	0.08986083987156639
-0.3835099455474232	-0.2296421866572677	-0.06662740638926519	-0.3482709231707338	0.07975399688378304
-0.3756918804698799	-0.21084861940254038	0.0014788044913357215	-0.3503879068603633	0.08401470985554267
-0.40314089004361325	-0.22190397656904215	0.10995236580914745	-0.3687689788402578	0.08300780783803749
-0.422666649694397	-0.24559519829942159	0.10827042130472724	-0.3894485835015158	0.09148520252633528
-0.40346255721337776	-0.23472475173813764	0.12658200319421795	-0.37304133823303487	0.07616896516847749
-0.38769155585780524	-0.24178127787024042	0.029604542504831417	-0.35643147496242467	0.0783203624640497
-0.3937126291736731	-0.2300376633692403	-0.09707565531757546	-0.35679971393291326	0.0928411810590755
-0.4024270489772479	-0.24915249993282973	0.09875745282761553	-0.36699053183826674	0.06806248907420438
-0.3980862888720015	-0.22410013331616313	0.2129643068573782	-0.3660118336460203	0.09382618598533912
-0.4020183972763094	-0.2411221562598573	0.036659418805533826	-0.3673092573502803	0.08894296157961135
-0.4016646508945006	-0.24578220216174607	0.067834892384682	-0.36946614303168435	0.08290785357537585
-0.4021685526221529	-0.2579485123992726	0.21010110719364242	-0.3625285561068284	0.09009594483229887
-0.3717140236221162	-0.2382516611983472	0.2769277615697955	-0.3423218926323103	0.07732393174540504
-0.40025673845388715	-0.23791732096064683	0.03682279570528199	-0.3709508962612843	0.08408958167726797
-0.40560585103574065	-0.25034372360019247	0.22013460888487615	-0.3706600914777807	0.0834226341758494
-0.40034978928961923	-0.23959026155162932	0.08877568943992648	-0.3682498229104918	0.07846594691609181
-0.3959541905295664	-0.23044658405157512	0.4199456481609637	-0.3622716888368453	0.08978231733617675
-0.37740862037349204	-0.22332809853318986	-0.10100243933312034	-0.3460554160062925	0.08962034315558426
-0.3941613836657525	-0.2559715982981345	0.2958503006368633	-0.36188469903651277	0.08365094179558458
-0.4034809679975144	-0.20832883739972052	-0.004226328998227698	-0.3732527339673651	0.09005617323106946
-0.37632297350430155	-0.213399958346691	-0.14631254754109085	-0.34552661399867146	0.08333849713656405
-0.39884745499479396	-0.21784045231822854	0.12111816514058214	-0.3681491625660539	0.08743157206659591
