EO_total_beta	EM_total_beta	MO_total_beta	EO_direct_beta	MO_direct_beta	EO_total_se	EM_total_se	MO_total_se	EO_direct_se	MO_direct_se	indirect_b_difference	indirect_se_difference_PoE	indirect_b_product_v1	indirect_se_product_v1_PoE	indirect_se_product_v1_delta	indirect_b_product_v2	indirect_se_product_v2_PoE	indirect_se_product_v2_delta	param_snps_m	param_beta_em	param_beta_mo
-0.37784059038004664	-0.24415988602323252	0.0820057264934893	-0.34695986586874966	0.08224266672329106	0.010954587231739343	0.013522765378704796	0.006196789484627006	0.010338065285245663	0.00677385750322648	-0.030880724511296975	0.015062489012769043	-0.02002250883390273	0.014874991879133275	0.0018758861032409676	-0.02008036013340544	0.01512449433738248	0.0019930562371549164	253	-0.240201359	0.080970057
-0.3928228117487071	-0.23203921052856416	0.06860680581487301	-0.3649018980172827	0.07340745869738104	0.01096164070450385	0.013388530438014128	0.006300149623419301	0.010572724181683934	0.00670691342834691	-0.027920913731424413	0.015229578574491148	-0.015919469058169638	0.014796777776499218	0.0017265056853240693	-0.017033408763048475	0.014974492813613785	0.001840624314267816	253	-0.240201359	0.080970057
-0.3895012584699926	-0.2350236054686965	0.0701306536321036	-0.36320112237997465	0.06705211919823192	0.010585254910666036	0.014986166040554878	0.006066322275112353	0.01000620012614934	0.0066258090710626105	-0.026300136090017967	0.014566113499775104	-0.016482359070493325	0.016167419043885904	0.001771237468987427	-0.01575883080828527	0.01638555822794133	0.001853286502922109	253	-0.240201359	0.080970057
-0.3854151606907466	-0.26121186058449175	0.08139802792968355	-0.34913054686308703	0.08527099120160414	0.011731488751530956	0.013582902239390592	0.006765444160513024	0.01176151169339199	0.007299350001703127	-0.03628461382765957	0.016612073490118378	-0.021262130323421065	0.015174533532661284	0.002084573105755414	-0.022273794265654845	0.015419978718928421	0.0022308983457051197	253	-0.240201359	0.080970057
-0.40381571681410283	-0.22834239479725604	0.07845049973578519	-0.3732148439741528	0.08530126468328314	0.012337406757910417	0.014099559593891725	0.005839345850602333	0.01054068623980007	0.006585894491806547	-0.030600872839950055	0.016227066029200845	-0.017913574982710692	0.015260915460897188	0.0017324468381957384	-0.019477895057015474	0.015561863223885242	0.0019256280738693813	253	-0.240201359	0.080970057
-0.3893484726703057	-0.24064773321360466	0.07847275348993821	-0.35880203774661934	0.08158869495670722	0.010698390814445445	0.012572218485714791	0.0066352329458246985	0.010968810271669856	0.006835797658151908	-0.03054643492368636	0.015322218011583727	-0.018884290246383613	0.014215730508767609	0.001876953911677313	-0.01963413449718785	0.014310443992963454	0.001938621446219126	253	-0.240201359	0.080970057
-0.38254173271733605	-0.2512056201635039	0.07809013252864228	-0.3507359363585244	0.0804158112863353	0.01047828896132063	0.012501443581583813	0.006079280394772259	0.010482175513776303	0.006429264919723026	-0.031805796358811644	0.014821286821951232	-0.019616680170507793	0.013901213678732711	0.0018125199679196401	-0.020200903745135158	0.014057792822186001	0.0019023928776042403	253	-0.240201359	0.080970057
-0.3887045701956403	-0.23140772340243065	0.08540735683876331	-0.3599327324320795	0.0875755615489767	0.011279739110808054	0.013575963835628967	0.006252989979712368	0.01047774367078324	0.006583910216598717	-0.028771837763560792	0.015395311846095586	-0.019763922007877233	0.014946794898997204	0.0018542359901045718	-0.02026566132373814	0.015088229445714913	0.0019325619113695718	253	-0.240201359	0.080970057
-0.41066813737928304	-0.21319029908082435	0.0664449354323157	-0.38427380786460974	0.07053219248711817	0.010681435014977592	0.014433759728114583	0.0060786155056263	0.010561868541175837	0.006564471898023128	-0.026394329514673298	0.01502152192889486	-0.014165415657221446	0.015661512901191343	0.0016121845348477798	-0.015036779211154995	0.015856409151787102	0.0017305964739682941	253	-0.240201359	0.080970057
-0.38955863543555963	-0.23453301049007177	0.08089120521144538	-0.35836800604843	0.07778221628168598	0.011548697519296047	0.013638898884996442	0.006123993709480858	0.010791863848198599	0.006898527638328386	-0.03119062938712963	0.015806224714024868	-0.01897165788041047	0.014950680979437636	0.0018111031039542399	-0.01824249734713369	0.015284281022407885	0.001934718944637005	253	-0.240201359	0.080970057
