EO_total_beta	EM_total_beta	MO_total_beta	EO_direct_beta	MO_direct_beta	EO_total_se	EM_total_se	MO_total_se	EO_direct_se	MO_direct_se	indirect_b_difference	indirect_se_difference_PoE	indirect_b_product_v1	indirect_se_product_v1_PoE	indirect_se_product_v1_delta	indirect_b_product_v2	indirect_se_product_v2_PoE	indirect_se_product_v2_delta	param_snps_m	param_beta_em	param_beta_mo
-0.3771675771394521	-0.17043048683651804	-0.025998994651433828	-0.37033666377078844	-0.01791326933110729	0.011558968741730154	0.012314227413978104	0.006945067559707057	0.010677280063090277	0.008038827729921793	-0.006830913368663649	0.01573575762135271	0.004431021315703896	0.014137685815297538	0.0012261855961716805	0.0030529672129342832	0.014705881411004559	0.0013877057065775353	182	-0.185752669	-0.031302466
-0.3828061819942904	-0.1828151207710634	-0.039876250946630026	-0.3802339268849111	-0.04109139963261554	0.010013101686517013	0.01373241519443151	0.007754574217167846	0.010818981137692906	0.008318536219719645	-0.0025722551093793067	0.01474152496325549	0.007289981632705399	0.015770626124596884	0.0015197381209075367	0.00751212918648864	0.01605544368465229	0.0016220696538366234	182	-0.185752669	-0.031302466
-0.4050945419203172	-0.17820218932727747	-0.03833415594469592	-0.40321612525736034	-0.03958085878433165	0.010854066692467296	0.012719309700013517	0.00691907411409633	0.01064679518767468	0.007690678960271277	-0.00187841666295685	0.015204111665362783	0.0068312305153580815	0.01447944839561286	0.0013259007298612336	0.007053395690821702	0.014863626142863566	0.0014600383069860686	182	-0.185752669	-0.031302466
-0.41309541035634473	-0.18752224602447662	-0.03228850357023097	-0.4067829946181159	-0.031434740294547764	0.01217430052399269	0.012940356862319162	0.0071298831702175085	0.011563585416213698	0.008169012939039069	-0.006312415738228827	0.01679077428013845	0.006054812710259044	0.014774575112168929	0.0014007775808200244	0.005894713103229714	0.01530312412948279	0.001584959966371348	182	-0.185752669	-0.031302466
-0.39202178332208343	-0.18079268041681928	-0.024464673418741974	-0.38503652414856715	-0.02041712530228309	0.011520900920734522	0.012131516174818498	0.008247825999719143	0.011649057382193887	0.009061370846584793	-0.006985259173516278	0.01638388525103333	0.004423033882896471	0.014669707509746945	0.0015203961731794966	0.0036912668098058213	0.015142064797088264	0.001656848408233693	182	-0.185752669	-0.031302466
-0.39466823450135063	-0.18080298197439054	-0.042782638721088194	-0.3919958290198505	-0.03656432538936992	0.011344039820856334	0.013104182835181962	0.007001205755403015	0.010683385073106502	0.007950360531218434	-0.002672405481500162	0.015582745460202095	0.007735228657505771	0.014857203296965613	0.001384433373704123	0.00661093906428	0.015327355947919832	0.0015152028997842196	182	-0.185752669	-0.031302466
-0.38967833460955864	-0.17807683770432817	-0.027530890816268184	-0.3816704830679568	-0.025176708344760438	0.009352768680655375	0.01438364417233861	0.006751851323153485	0.010058589760772197	0.00766300254222116	-0.00800785154160183	0.013734973970465301	0.004902613975744168	0.015889515913533044	0.0012658803994295813	0.004483388605839109	0.01629757121900495	0.0014118364751181873	182	-0.185752669	-0.031302466
-0.40756422631944794	-0.19281609388658352	-0.030280041701031397	-0.40275288860400577	-0.02734390918111375	0.010707047085314307	0.015150245054975434	0.007096149912160336	0.010858831568292865	0.007736491755781007	-0.004811337715442177	0.015249756729721668	0.005838479363515734	0.01672977192915853	0.001443109452940604	0.005272345759891842	0.017011267733860257	0.001548175055875689	182	-0.185752669	-0.031302466
-0.3736736451066328	-0.18340868357346657	-0.04362767876889262	-0.3687560227064602	-0.040727223939111205	0.011194030280439332	0.013431873048768831	0.006647898143880206	0.010832284806739223	0.007867922012022976	-0.004917622400172628	0.01557705710504093	0.008001695130368672	0.014986986465919304	0.0013527922563586396	0.00746972652827416	0.015566612039410444	0.0015432548199614217	182	-0.185752669	-0.031302466
-0.4042328131119575	-0.18698505749757752	-0.024313193616127115	-0.3973079444802258	-0.017323234864987123	0.011855997983189844	0.012653476741142733	0.006590568349332313	0.01083241562300666	0.007910868964830184	-0.006924868631731695	0.016059449442834595	0.0045462039062612635	0.014266957096937698	0.0012701585662611937	0.003239186067273657	0.01492287912627297	0.0014953672383948087	182	-0.185752669	-0.031302466
