EO_total_beta	EM_total_beta	MO_total_beta	EO_direct_beta	MO_direct_beta	EO_total_se	EM_total_se	MO_total_se	EO_direct_se	MO_direct_se	indirect_b_difference	indirect_se_difference_PoE	indirect_b_product_v1	indirect_se_product_v1_PoE	indirect_se_product_v1_delta	indirect_b_product_v2	indirect_se_product_v2_PoE	indirect_se_product_v2_delta	param_snps_m	param_beta_em	param_beta_mo
-0.41929021170515185	0.11056779733973658	0.14066528585966825	-0.4269039728947076	0.14242181097503537	0.011332752370078612	0.010786086508905335	0.009778177093263087	0.011747595524418243	0.01050956948360634	0.007613761189555757	0.016322906508549694	0.015553050819667914	0.014558585420459113	0.00186302689221245	0.01574726593264598	0.01505957213563318	0.0019261673965608366	121	0.115069961	0.129222626
-0.3887236875939909	0.10898380486130209	0.13020772874232314	-0.399372779565874	0.1286548994200613	0.011405539352345895	0.014073115303979254	0.008250402196153039	0.01033834705875235	0.009229761103577018	0.010649091971883129	0.015393756780757717	0.014190533700686701	0.016313237286246465	0.0020411474406876375	0.014021300452846408	0.016829767211349014	0.002071233059995469	121	0.115069961	0.129222626
-0.38114937207726296	0.1422083157559089	0.11936683467912075	-0.3916979578624976	0.12575253410112638	0.010866229274799357	0.012031833749108857	0.009052755587088557	0.01084586342389057	0.010360668764649722	0.010548585785234654	0.015352774734952435	0.016974956516831778	0.015057138077528478	0.0019287342451157078	0.01788305607655868	0.015877924317019	0.002111894735712202	121	0.115069961	0.129222626
-0.3916337760476732	0.1288866658730414	0.1078498337988559	-0.40374356595306354	0.1072904858730671	0.011050528082470479	0.013482829606713835	0.01007869747528042	0.010632561181404489	0.010171835984993103	0.012109789905390356	0.015335107700234071	0.013900405493296188	0.016833503408438276	0.0019498445892985445	0.013828313004078267	0.01688943283563068	0.0019522677996266812	121	0.115069961	0.129222626
-0.4075480901536018	0.11047726534268756	0.12827030429013309	-0.41648698342565765	0.13394084634453096	0.010798563006817181	0.012499352105326766	0.00828779306989427	0.010367298297679182	0.008893436479301095	0.008938893272055826	0.01496963048993736	0.014170952442648307	0.014997377004740667	0.0018463216776499313	0.014797418421828891	0.015340372077114039	0.0019411873832185385	121	0.115069961	0.129222626
-0.3891962775038348	0.09911382695641689	0.11484665535719046	-0.3951018044120411	0.11229336330630219	0.011098078480722235	0.014934966361842938	0.008781583983426981	0.01090719393784545	0.009658796389271902	0.005905526908206338	0.015560662761015113	0.011382891525595825	0.017325398624197984	0.0019234272090014677	0.011129824979094888	0.017786106035858215	0.0019310925609643836	121	0.115069961	0.129222626
-0.39268967017540546	0.13233692226821087	0.12705070446884992	-0.40502939315945313	0.12364004009097916	0.010610242238763858	0.013518871052790215	0.009868714665370646	0.010397706317272935	0.009950886545981667	0.012339722984047674	0.01485562307766006	0.016813499201415623	0.0167377239697777	0.002157709903878118	0.016362142374758384	0.016786304465038402	0.0021279028013262095	121	0.115069961	0.129222626
-0.3877782677190536	0.1376574062372908	0.12671271521679556	-0.40009970053664706	0.13163921056600303	0.009944191175164863	0.012836991133671894	0.009593156399046935	0.010354469503492806	0.009543932880002246	0.012321432817593458	0.014356252185963762	0.017442943714028568	0.01602551063344148	0.002095176043744185	0.018121112285640544	0.01599609315376598	0.0021404788831643536	121	0.115069961	0.129222626
-0.400422306615188	0.1065796840058869	0.12798043986034602	-0.40755628348073447	0.12470517309407417	0.011042505577479307	0.012183371338043867	0.010404108801289587	0.011653427451515685	0.010554629381392018	0.007133976865546454	0.0160542611414042	0.01364011483925009	0.01602123644135309	0.0019133200053178022	0.013291037942265854	0.016119390141665177	0.0018904450070123622	121	0.115069961	0.129222626
-0.41473550708063206	0.12353737063707813	0.12176804380132239	-0.4226991028140936	0.12257529312005996	0.012184975626648758	0.013022291429718695	0.009442836021634997	0.011613420123660234	0.010627169176581219	0.00796359573346156	0.0168328594716008	0.015042903958835929	0.016085621722893163	0.0019685690367496136	0.01514262941712134	0.016808236040352448	0.0020667539633726275	121	0.115069961	0.129222626
